Date,spread_ma5,spread_ma20,spread_std,bollinger_high,bollinger_low,zscore,price_ratio,volume_ratio,price_spread
2020-11-09,1261.682,1265.603,32.25529692933831,1330.1135938586767,1201.0924061413234,0.4692872625900902,6.172199337694854,0.20103352659440382,1280.7399999999998
2020-11-10,1267.202,1264.3764999999999,31.129105905461998,1326.6347118109238,1202.1182881890759,0.5137796134772306,6.112890344221707,0.13532752677278656,1280.37
2020-11-11,1270.376,1263.0189999999998,30.17353561614443,1323.3660712322887,1202.6719287677108,0.2519094910419913,6.154226837579102,0.15294045367375686,1270.6200000000001
2020-11-12,1271.3059999999998,1262.0715,29.429233814262457,1320.929967628525,1203.213032371475,0.44984181659476574,6.199616748888979,0.13319374460937855,1275.31
2020-11-13,1271.042,1260.3155,29.14290786253163,1318.6013157250632,1202.0296842749367,-0.4167566276258605,6.144547028274668,0.14941808938019752,1248.17
2020-11-16,1267.9379999999999,1260.027,29.060116473845767,1318.1472329476915,1201.9067670523086,0.17869852671352776,6.048360067033756,0.15636588380716934,1265.2199999999998
2020-11-17,1262.838,1257.7109999999998,27.40557183071037,1312.5221436614206,1202.899856338579,-0.10366505094472439,6.086211089494163,0.14054168500699254,1254.87
2020-11-18,1256.334,1254.6295,25.85315220014816,1306.3358044002964,1202.9231955997036,-0.639361106608313,6.130106903124223,0.18081032878810463,1238.1000000000001
2020-11-19,1254.0040000000001,1252.366,22.629581339007817,1297.6251626780156,1207.1068373219844,0.49908126141653475,6.214839881148894,0.2234539933484359,1263.66
2020-11-20,1256.3020000000001,1251.0055,21.220047987193055,1293.4455959743862,1208.5654040256138,0.40784544904061254,6.118696411881832,0.19667164152266556,1259.66
2020-11-23,1268.4180000000001,1256.3674999999998,25.67202468282546,1307.7115493656509,1205.0234506343488,2.704597742399739,6.298960831334933,0.42622583822645227,1325.8
2020-11-24,1277.42,1261.3780000000002,23.72943222422321,1308.8368644484465,1213.9191355515538,1.622541982302322,6.211819894952087,0.25964729875634823,1299.8799999999999
2020-11-25,1284.216,1263.3319999999999,22.8628550963715,1309.057710192743,1217.6062898072569,0.38262937691402527,6.287335300719066,0.17045303573800982,1272.0800000000002
2020-11-26,1287.8799999999999,1265.7224999999999,22.141326655203123,1310.005153310406,1221.4398466895937,0.7342604286170773,6.381947942905122,0.11669312541446457,1281.98
2020-11-27,1292.702,1268.2189999999998,21.14996177674232,1310.5189235534845,1225.9190764465152,0.73527319643201,6.350825275091697,0.19156608314904125,1283.77
2020-11-30,1281.158,1269.799,19.790779325624083,1309.380558651248,1230.217441348752,-0.0868586310683773,6.474829462049909,0.15084466399988666,1268.08
2020-12-01,1278.618,1271.5194999999999,19.728064294026073,1310.9756285880521,1232.0633714119476,0.7938183780525375,6.463180679937183,0.20659285907928576,1287.1799999999998
2020-12-02,1281.328,1273.0634999999997,19.55416936964054,1312.171838739281,1233.9551612607186,0.6426506676121287,6.397951043372381,0.20254687312034922,1285.6299999999999
2020-12-03,1284.04,1274.3075,20.174776819994392,1314.6570536399886,1233.9579463600112,1.0524279990526297,6.415005224660397,0.3204143907391923,1295.54
2020-12-04,1294.1039999999998,1278.5375,23.321090268585515,1325.179680537171,1231.8953194628289,2.3820713079967697,6.449491442343042,0.366492484355848,1334.0900000000001
2020-12-07,1310.5539999999999,1282.017,28.322174147137105,1338.6613482942744,1225.3726517057257,2.411997032611466,6.447954490438151,0.2972795286826762,1350.33
2020-12-08,1330.352,1287.307,36.653583310139936,1360.6141666202798,1213.9998333797203,2.6972260573675033,6.553120743530165,0.4158591381550455,1386.17
2020-12-09,1348.916,1292.6985,41.65866514714271,1376.0158302942855,1209.3811697057145,2.058431293876482,6.5730977601681895,0.266767143933685,1378.45
2020-12-10,1364.488,1297.603,45.13298071721706,1387.8689614344341,1207.337038565566,1.6794148933993505,6.599086795221982,0.24350121549268466,1373.4
2020-12-11,1369.8,1303.2269999999999,45.65398940312511,1394.5349788062501,1211.9190211937496,1.2577871233323041,6.550501754099698,0.20510086436125902,1360.65
2020-12-14,1372.538,1308.167,46.65925362048384,1401.4855072409675,1214.8484927590323,1.197040151012619,6.43932687323045,0.18186019896117617,1364.02
2020-12-15,1365.98,1313.0925000000002,45.93076435759848,1404.9540287151972,1221.2309712848032,0.8771354137792569,6.447951050640045,0.202610219137957,1353.3799999999999
2020-12-16,1365.0580000000002,1319.8795,44.264862799784325,1408.4092255995686,1231.3497744004314,1.219036874553756,6.452827942051995,0.20061776543633583,1373.84
2020-12-17,1369.5520000000001,1326.49,45.287463816677274,1417.0649276333545,1235.9150723666455,1.5319912874973238,6.464784872567827,0.18037054279864437,1395.87
2020-12-18,1372.684,1332.3225,43.71170840078484,1419.7459168015696,1244.8990831984304,1.006309330138425,6.408322854448286,0.17952594065970495,1376.31
2020-12-21,1373.632,1334.4705,44.424048664392195,1423.3185973287843,1245.6224026712155,0.7718679641075716,6.273995299194699,0.18961640620174192,1368.76
